2025;08;01;헤타페;세비야;무;무승;패;승패;무;무;무;패;승;패;무;패;패;승;무;승;34.13 %;38.18 %;27.69 %
2025;08;02;본머스;리버풀;패;승패;패;패승;무;패;패;패;패;패;승;무;패;패;승;무;14.78 %;20.26 %;64.95 %
2025;08;03;에버턴;레스터C;승;승무;승;승무;패;패;승;무;승;승;승;승;패;승;패;패;56.39 %;29.77 %;13.84 %
2025;08;04;입스위치;사우샘프;패;패승;승;무패;패;승;승;승;승;무;승;승;승;승;무;무;50.69 %;30.04 %;19.27 %
2025;08;05;뉴캐슬U;풀럼;패;승패;승;승패;승;승;승;무;승;승;무;패;승;승;승;승;71.83 %;18.02 %;10.15 %
2025;08;06;비야레알;바야돌리;승;승패;승;승패;승;승;승;승;승;승;승;패;승;승;승;승;88.93 %;7.12 %;3.95 %
2025;08;07;울버햄프;A빌라;승;승패;패;승패;승;패;패;패;패;승;승;무;패;패;승;패;19.72 %;28.12 %;52.16 %
2025;08;08;AT마드;마요르카;승;승패;승;승무;승;승;승;승;승;승;승;패;승;승;승;승;83.67 %;11.70 %;4.63 %
2025;08;09;브렌트퍼;토트넘;패;승무;무;승패;승;승;승;무;승;무;무;무;패;승;승;무;42.43 %;24.61 %;32.97 %
2025;08;10;맨체스U;크리스털;패;승무;승;승무;무;승;승;무;패;승;승;무;승;승;무;승;54.22 %;25.56 %;20.22 %
2025;08;11;발렌시아;RC셀타;승;무패;승;승무;무;승;승;패;패;승;승;승;패;승;패;승;36.31 %;38.74 %;24.95 %
2025;08;12;아스널;맨체스C;승;승무;패;승패;승;승;승;승;승;패;무;패;패;승;패;패;38.51 %;30.16 %;31.33 %
2025;08;13;오사수나;소시에다;승;승패;패;패승;승;패;무;승;패;패;승;무;승;패;무;패;41.09 %;35.94 %;22.97 %
2025;08;14;베티스;빌바오;무;승패;패;승패;승;패;패;패;패;승;승;승;패;패;패;패;23.70 %;40.11 %;36.20 %
2025;07;01;스포르CP;볼로냐;무;승무;승;승무;승;승;승;무;승;X;무;승;승;승;무;승;66.25 %;22.02 %;11.73 %
2025;07;02;PSV;리버풀;승;승패;패;승패;무;패;승;패;패;X;승;패;승;승;무;패;31.12 %;26.81 %;42.07 %
