12;프란시스코 린도어;유격수;33;0.273;91;169;107;29;56
12;호세 이글레시아스;유격수;4;0.337;26;91;39;6;12
12;루이스앙헬 아쿠냐;유격수;3;0.308;6;12;6;0;1
12;파블로 레예스;유격수;0;0.183;5;11;4;1;3
12;브랜든 니모;좌익수;23;0.224;90;128;88;15;77
12;제시 윈커;좌익수;14;0.253;58;109;63;14;63
12;제프 맥닐;좌익수;12;0.238;44;101;57;5;35
12;에디 로사리오;좌익수;10;0.175;35;52;33;9;16
12;디제이 스튜어트;좌익수;5;0.177;19;28;16;1;31
12;호세 아조카르;좌익수;0;0.219;2;16;13;5;5
12;해리슨 베이더;중견수;12;0.236;51;95;57;17;21
12;스탈링 마르테;중견수;7;0.269;40;90;46;16;27
12;타이론 테일러;중견수;7;0.248;35;79;47;11;19
12;J.D. 마르티네스;지명타자;16;0.235;69;102;46;0;49
12;프란시스코 알바레즈;포수;11;0.237;47;73;39;1;30
12;루이스 토렌스;포수;3;0.229;15;27;14;0;9
13;타이 프랑스;1루수;5;0.251;20;45;18;1;10
13;크리스티안 엔카나시온-스트랜드;1루수;2;0.190;16;22;13;0;4
13;마이크 포드;1루수;1;0.150;4;9;2;0;2
13;도미닉 스미스;1루수;0;0.192;0;5;4;0;3
13;에드윈 리오스;1루수;0;0.111;0;1;1;0;1
13;조나단 인디아;2루수;15;0.248;58;132;84;13;80
13;스펜서 스티어;3루수;20;0.225;92;129;74;25;72
13;에이머 칸델라리오;3루수;20;0.225;56;96;47;4;27
13;산티아고 에스피날;3루수;9;0.246;45;88;32;11;24
13;데이비스 웬젤;3루수;1;0.128;2;6;2;0;1
13;윌 벤슨;우익수;14;0.187;43;64;41;16;40
13;제이크 프랠리;우익수;5;0.277;26;97;44;20;26
13;레이스 하인즈;우익수;5;0.261;11;12;9;2;4
13;코너 카펠;우익수;0;0.250;0;2;1;1;0
13;조이 위머;우익수;0;0.154;0;4;2;1;2
13;레비 조던;우익수;0;0.100;1;1;1;0;0
13;엘리 데 라 크루즈;유격수;25;0.259;76;160;105;67;69
13;노엘비 마르테;유격수;4;0.210;18;48;24;9;9
13;아메드 로사리오;유격수;1;0.176;6;12;7;4;2
13;스튜어트 페어차일드;좌익수;8;0.215;30;45;33;13;17
13;닉 마티니;좌익수;5;0.212;24;31;23;1;9
13;토니 켐프;좌익수;0;0.000;0;0;1;0;1
13;T.J. 프리들;중견수;13;0.226;55;67;35;9;26
13;블레이크 던;중견수;1;0.154;1;4;8;2;2
13;제이콥 허트바이스;중견수;0;0.185;4;10;7;2;6
13;버바 톰슨;중견수;0;0.111;0;2;5;5;0
13;타일러 스티븐슨;포수;19;0.258;66;118;69;1;48
13;루크 메이리;포수;2;0.178;8;24;8;2;13
13;오스틴 윈스;포수;0;0.368;2;7;3;0;0
13;터커 반하르트;포수;0;0.173;6;14;13;1;13
13;에릭 양;포수;0;0.000;0;0;0;0;0
14;비니 파스콴티노;1루수;19;0.262;97;130;64;1;40
14;율리에스키 구리엘;1루수;0;0.241;6;13;7;1;9
14;닉 프라토;1루수;0;0.000;0;0;0;0;0
14;마이클 매시;2루수;14;0.259;45;86;45;1;15
14;아담 브레이저;2루수;4;0.202;22;53;35;3;22
14;개럿 햄슨;2루수;0;0.230;16;49;16;7;14
14;마이켈 가르시아;3루수;7;0.231;58;133;84;37;42
14;헌터 렌프로;우익수;15;0.229;52;88;44;1;36
14;카일 이스벨;우익수;8;0.229;42;88;62;11;27
14;타일러 젠트리;우익수;0;0.000;0;0;0;0;0
14;바비 위트 주니어;유격수;32;0.332;109;211;125;31;57
14;폴 데용;유격수;24;0.227;56;101;54;2;23
14;닉 로프틴;유격수;1;0.189;14;28;15;1;19
14;M.J. 멜렌데즈;좌익수;17;0.206;44;85;44;4;35
14;넬슨 벨라스케스;좌익수;8;0.200;27;41;31;2;19
14;다이론 블랑코;좌익수;4;0.258;13;31;37;31;8
14;로비 그로스만;좌익수;3;0.212;16;44;21;3;34
14;토미 팸;중견수;2;0.206;12;14;7;0;7
14;드류 워터스;중견수;0;0.188;1;3;2;0;2
14;살바도르 페레즈;포수;27;0.271;104;160;58;0;44
14;프레디 페르민;포수;6;0.271;36;92;40;2;23
